ethAddress,displayName,accountValue,day.pnl,day.vlm,week.pnl,week.vlm,month.pnl,month.vlm
0x3e54bd57ccff27bcd490080dc8219b2c8c02b413,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e56cd2e45607df5ee53d4daec678ae048a0e96f,,"$3,616,547.54 ","$416,393.90 ",$0.00 ,"$865,986.37 ",$0.00 ,"$1,698,633.94 ",$0.00 
0x3e575594311938522c4ed1e44054795c368795eb,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e575f8d247c9e1327b33ede53c36ea8ad8e415c,,$9.79 ,$1.38 ,$0.00 ,$2.95 ,$0.00 ,$4.40 ,$0.00 
0x3e5b2598a32ebf003ad5a7254faa3d04ff41d9fe,,"$361,697.48 ","$48,134.32 ",$0.00 ,"$87,882.74 ",$0.00 ,"$171,979.15 ",$0.00 
0x3e5dacb70247b57aca1d62b927c398ff05b7e570,,$0.40 ,$0.08 ,$0.00 ,$0.11 ,$0.00 ,$0.20 ,$0.00 
0x3e630436ff5d3b658788dc4d1521606f875573df,,"$780,278.56 ","$94,168.13 ",$0.00 ,"$191,716.67 ",$0.00 ,"$360,123.20 ",$0.00 
0x3e6d1d6b2b06527537b7f2a34af07ebfe158eaa7,,"$116,787.20 ","$12,606.81 ",$0.00 ,"$27,074.36 ",$0.00 ,"$54,009.15 ",$0.00 
0x3e6ee81ba2a67ceffd9a689ab327dee7123d337d,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e70dd86811e86fc7e28c5cf5d96de4b4aad4ce2,,"$18,160.27 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e7e3473e5b29c3179ce5be82cde7fba90eec94a,,"$2,571,683.51 ","$344,287.96 ",$0.00 ,"$620,641.41 ",$0.00 ,"$1,214,558.36 ",$0.00 
0x3e80d5ea54ddb2f27e1c69e5439ad731b5beb0b8,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e821e97cfd1e1deccd57ac0063f21ff7f5ed272,,"$141,201.62 ",$64.15 ,$0.00 ,$294.65 ,$0.00 ,"$1,613.96 ",$0.00 
0x3e86c41104b9c33f2e3683e57d109244c942d5ca,,$0.20 ,$0.02 ,$0.00 ,$0.05 ,$0.00 ,$0.09 ,$0.00 
0x3e894b72d4382eea6e33b022d4929136ebbec2d7,,"$246,351.41 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e93b89b5cf50519b210d1a26399a55aa387e9bf,,"$36,047.97 ",$546.99 ,$0.00 ,"$1,114.47 ",$0.00 ,"$1,186.48 ",$0.00 
0x3e95ce168bb348cdbe78355bf1ba24d88ef414c0,SlowBro,$48.75 ,$11.39 ,$0.00 ,$13.08 ,$0.00 ,$22.68 ,$0.00 
0x3e99b1599cb6cf5f10a00fdc63f26b9ee56fcdc4,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3e9b6020cb47785b9416e83fad561a72d2af4de8,,"$179,829.64 ","$20,754.12 ",$0.00 ,"$44,935.81 ",$0.00 ,"$83,805.44 ",$0.00 
0x3ea007179e1b257bed0261cc9b88d28cccaec0ba,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3ea5bdafc86919020d0541826ef7a6fe079d83d8,,"$228,560.21 ","$37,611.64 ",$0.00 ,"$64,165.83 ",$0.00 ,"$104,136.08 ",$0.00 
0x3eabc4ecb34c117af878f8df2eab2a647710eb36,,"$868,331.65 ","$104,479.15 ",$0.00 ,"$184,513.56 ",$0.00 ,"$401,202.88 ",$0.00 
0x3eac84cd500b9931c74b4caf88fcf8cc8f41bb66,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3eb6b57a5463a681bab48f7d63a1ffef92e87a7d,,"$137,438.43 ","$16,594.30 ",$0.00 ,"$33,813.32 ",$0.00 ,"$63,572.16 ",$0.00 
0x3ec4bd8fe158135e89be206f3deb0b932099a3c8,Jeffs Friends,$0.16 ,$0.02 ,$0.00 ,$0.04 ,$0.00 ,$0.07 ,$0.00 
0x3ec783b1c10d39f1653c20c821e0ed810eaf6a2e,,"$107,390.64 ",$58.04 ,$0.00 ,$253.49 ,$0.00 ,"$1,253.58 ",$0.00 
0x3ec808646ae4f54158cc8c05d0eb63a6e28efdb6,,"$145,339.20 ","$19,460.63 ",$0.00 ,"$35,095.43 ",$0.00 ,"$68,731.45 ",$0.00 
0x3ec92c9d09403a76bda445ffdfaf6de59717219f,,$316.80 ,$0.01 ,$0.00 ,$0.01 ,$0.00 ,$0.27 ,$0.00 
0x3ecaa2b66aa7e045de44e7422f15a71b915ffafd,Boss,"$1,235,633.55 ",$495.56 ,$0.00 ,"$2,542.18 ",$0.00 ,"$14,179.84 ",$0.00 
0x3ef8e2d489a2915708ceeb5940ce228a3961dd39,,$0.08 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3f013db6bbe9427b585154db62ab9fb9ab9fe679,,$25.12 ,$3.17 ,$0.00 ,$4.86 ,$0.00 ,$10.36 ,$0.00 
0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,,"$2,706,624.73 ","$330,658.25 ",$0.00 ,"$695,673.69 ",$0.00 ,"$1,277,682.24 ",$0.00 
0x3f109e16483b734b9c6c91e8b557c16787af9d5f,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3f16a8ce577193bfbc7cc1736f51c8b5e8d9ef90,,$0.60 ,$0.04 ,$0.00 ,$0.06 ,$0.00 ,$0.04 ,$0.00 
0x3f261936c38af51e26664d30b93af894594f5f16,,$10.82 ,$0.02 ,$0.00 ,$0.03 ,$0.00 ,$0.06 ,$0.00 
0x3f27c833bbc1d1df4ed791658f485e4b105bc281,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3f281d6147ba7bdacb33fd0ea333e4800039d87e,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3f2da7d041db99aee886c21cb65f9921e2f20662,,"$200,849.50 ",$101.09 ,$0.00 ,$308.81 ,$0.00 ,$308.81 ,$0.00 
0x3f3ede1779088abc125bd60ef2d082d74712184d,,"$144,748.07 ","$11,292.31 ",$0.00 ,"$24,730.97 ",$0.00 ,"$49,641.73 ",$0.00 
0x3f3f4e8738313d996a735b91419940daaea0c4c7,,"$9,204.62 ",$2.00 ,$0.00 ,$3.53 ,$0.00 ,$5.48 ,$0.00 
0x3f46c0ed0594577076bfa8bd2012afddb0f992c7,,$0.08 ,$0.01 ,$0.00 ,$0.02 ,$0.00 ,$0.04 ,$0.00 
0x3f58df77634e064e64c6994f7e7a8369a2c12ad8,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3f5fdc57cb2d63d945b454584237ccfa1da53b04,,"$50,303.40 ","$5,458.53 ",$0.00 ,"$11,352.57 ",$0.00 ,"$22,266.95 ",$0.00 
0x3f66ba455894b56d6e7d098bd18f21e8305a4c30,,$551.04 ,$0.24 ,$0.00 ,$1.23 ,$0.00 ,$6.35 ,$0.00 
0x3f729713689d6618d98dd6c3d18b506c3580b8e1,,$11.92 ,$1.82 ,$0.00 ,$3.49 ,$0.00 ,$5.21 ,$0.00 
0x3f77b493e04f2a0c29c71b3b0b32dd81f408d2e3,,"$1,834,862.16 ","$244,185.50 ",$0.00 ,"$445,828.98 ",$0.00 ,"$872,429.92 ",$0.00 
0x3f891502ce27443b92f09fdf327c584251773b07,,"$3,611,856.72 ","$441,325.16 ",$0.00 ,"$928,306.05 ",$0.00 ,"$1,704,540.37 ",$0.00 
0x3f9110b5692c09296f6ed5b8c4d471d30898ff7e,,"$112,298.57 ","$13,581.41 ",$0.00 ,"$24,002.26 ",$0.00 ,"$57,133.42 ",$0.00 
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,lc66,"$1,251,665.18 ","$135,112.56 ",$0.00 ,"$290,167.17 ",$0.00 ,"$578,837.14 ",$0.00 
0x3fa30b4e10b85ea16b33c96a406a16f9a6809751,,$42.61 ,$0.03 ,$0.00 ,$0.05 ,$0.00 ,$0.12 ,$0.00 
0x3fafb1b1899e37a9d16631df1c27f56eab9c0384,,$0.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3fcdd98152cd9bd4924a24665d1807a9e2bf1c1a,,$0.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3fd35e6721fabeb6c6c37d56b8eae2430520d1d6,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x3fd398db76a53a0e23e1cdfe5b2027087a15e818,,"$6,790.57 ",$6.01 ,$0.00 ,$11.96 ,$0.00 ,$22.31 ,$0.00 
0x3fe689c665d7de9c4e8f0d7f381df601b66fc3ef,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x400d21f078bb51482fa315606529e22274352d34,,"$829,449.82 ","$95,549.43 ",$0.00 ,"$206,710.13 ",$0.00 ,"$385,171.23 ",$0.00 
0x401b5963b21b70fa3d8ec079477596e2f41b1e14,,"$298,922.93 ","$39,765.22 ",$0.00 ,"$72,533.06 ",$0.00 ,"$141,830.05 ",$0.00 
0x401cc1b6620e30ade449bb8f593a0d0799fbac93,,$2.78 ,$0.41 ,$0.00 ,$0.46 ,$0.00 ,$0.78 ,$0.00 
0x4025c2f36290b3b0b81a89afd3d7194fcda02887,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x402e0488c8fb7d266e6b3de870bdaddaf28b318c,,"$148,310.17 ","$17,080.58 ",$0.00 ,"$35,539.87 ",$0.00 ,"$69,735.56 ",$0.00 
0x40382310c8370a4bd82d3ffce870f286a5761b46,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x4039e00d9b2fcfc61945abe991785f835926cf47,,"$517,187.35 ","$55,399.97 ",$0.00 ,"$119,351.95 ",$0.00 ,"$238,625.39 ",$0.00 
0x40407a4ccc57c7800339a444ac93bceadd5eab2e,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x40440a04f8b7d8bb07a4e19b3a0542efa2da1692,,$132.16 ,$1.84 ,$0.00 ,$3.31 ,$0.00 ,$6.13 ,$0.00 
0x404a55e3a05b4a3a049d7d60cf0ad3e7bb1171ee,,"$213,618.26 ","$25,778.18 ",$0.00 ,"$52,482.18 ",$0.00 ,"$98,731.66 ",$0.00 
0x4051aea2475a4ec2c25f2e2efae6eae4d620874b,,"$24,583,202.18 ",$1.82 ,$0.00 ,$0.00 ,$0.00 ,"$146,351.70 ",$0.00 
0x406b5771a4cac3bb42a2f48a900ac462b3110c09,,$8.89 ,$0.96 ,$0.00 ,$2.06 ,$0.00 ,$4.11 ,$0.00 
0x407ed5d253a595ea8a4d8b2e2f8e9d079f51ca93,,"$9,764,516.43 ","$1,177,946.61 ",$0.00 ,"$2,408,483.53 ",$0.00 ,"$4,520,838.09 ",$0.00 
0x4086ef97ef34406cd7eb93d8d65bdc71964126ae,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x4089b14047465512c3c0e377b47bcd5129a58bcf,,"$992,117.60 ","$353,610.55 ",$0.00 ,"$449,688.68 ",$0.00 ,"$592,507.18 ",$0.00 
0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,,$379.81 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x409a62eab187f8bfdd615e7903a9b3ae187225e8,,$12.41 ,$1.77 ,$0.00 ,$3.71 ,$0.00 ,$5.55 ,$0.00 
0x409e5d27dd8b723b8d9462aa7280274a8d8edb61,dimz,$0.02 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 
0x409f39c36c2a316db808c678a45d0f99c1b534e7,,$2.71 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x40a14ec706d3aa4335ae06543eafe322f96f6e6c,,$0.14 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x40a58c79428910ebd354ab4f9c6195caeb10ce51,,"$708,311.75 ","$8,431.50 ",$0.00 ,"$51,089.50 ",$0.00 ,"$121,814.00 ",$0.00 
0x40b05fb23e7f91f0b0ac6864048a1bdf287a56f1,,"$123,155.12 ",$45.73 ,$0.00 ,$262.67 ,$0.00 ,"$1,408.51 ",$0.00 
0x40bfd4aa113d50ec9cd208d4ea7382a73ca86cf7,,"$1,911,968.95 ","$233,643.72 ",$0.00 ,"$491,551.11 ",$0.00 ,"$902,848.44 ",$0.00 
0x40c5b5382908f8efcb41f5a56ebb07df79d01e2f,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x40cb7f1c2fa905fcf0e260e0eadb8aeb36956bc2,,"$1,208.18 ",$130.41 ,$0.00 ,$280.06 ,$0.00 ,$558.67 ,$0.00 
0x40d140d6f64fbc5b4dc01748070f5e0998bad681,,$0.09 ,$0.01 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,$0.00 
0x40d3aaf33366576a7fc3987b047a4d2c8d77ea4f,,$9.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x40f59f77ab33514036e8d01ab6354ce6ca6003eb,,$383.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x40f5d2dfa197a8a5efda752f8db1555ad57a51ba,,"$209,172.73 ","$27,835.87 ",$0.00 ,"$50,816.18 ",$0.00 ,"$99,432.19 ",$0.00 
0x4126ee81f6cdec4e9560fa72717229175ceaa4a9,,"$989,268.44 ","$131,600.69 ",$0.00 ,"$240,044.29 ",$0.00 ,"$469,379.47 ",$0.00 
0x4145e136ea9d940546e7fc642ecb4a33bb466945,,"$177,912.00 ","$19,214.76 ",$0.00 ,"$41,303.25 ",$0.00 ,"$82,458.20 ",$0.00 
0x415296d83050f1462b1611b4c93ee2595921dc9f,,$133.38 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x415abfd73a01363dc5116b3ede03d58ecff3d441,,"$121,071.21 ","$13,940.63 ",$0.00 ,"$28,993.46 ",$0.00 ,"$56,867.80 ",$0.00 
0x41614e6b2150cfa39d479379f9a6550c9446ee92,,"$335,140.82 ",$148.20 ,$0.00 ,$748.12 ,$0.00 ,"$3,855.81 ",$0.00 
0x4163d177771cbb260a1d1a53abedf80c2af00f69,,$10.77 ,$1.79 ,$0.00 ,$3.09 ,$0.00 ,$5.11 ,$0.00 
0x41668dddb717d2f58909ecc4dc37f995a4eee428,,"$5,281,864.33 ","$638,630.10 ",$0.00 ,"$1,127,839.85 ",$0.00 ,"$2,452,352.33 ",$0.00 
0x416ac4f2be0e1248a955c7f03303ace7597f1a0c,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x417b1ee56908b68761a83b066cf55ee356e8df00,,"$813,381.21 ","$81,285.11 ",$0.00 ,"$61,663.54 ",$0.00 ,$804.87 ,$0.00 
0x4181fd93b176246226b71a5c284d3b9c5c63d0c7,,"$529,655.58 ","$57,201.74 ",$0.00 ,"$122,959.09 ",$0.00 ,"$245,478.12 ",$0.00 
0x418633492596ef78162ecccfdac5be76842d0388,,$953.46 ,$119.07 ,$0.00 ,$248.34 ,$0.00 ,$447.42 ,$0.00 
0x4188e635ec9e5ca46791bc1c425f0cd9c0a8188a,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x418c59134922965ea04d557ad2cfd45b1aa4a6db,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x4194d62b3f2948dc700a7db467342add073ed9ed,,"$61,440.46 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.05 ,$0.00 
0x41a5548196a371050b7388ede2683f32576f9997,宇智波斑,"$2,275,798.54 ","$245,664.76 ",$0.00 ,"$527,590.00 ",$0.00 ,"$1,052,460.47 ",$0.00 
0x41a9a73b81f0440b7033ac2ee596dfb4abb524e2,,"$202,817.82 ",$98.03 ,$0.00 ,$442.23 ,$0.00 ,"$2,316.32 ",$0.00 
0x41b16d18ed66a192f3b7f37d2deab6eef5ac5556,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x41b8501e48c634b253225c146bf61650d8a1ccfb,,"$138,095.39 ","$16,651.89 ",$0.00 ,"$34,018.15 ",$0.00 ,"$63,796.65 ",$0.00 
0x41cd2c4e38b14cf94ca68736f54ecd37529529cf,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x41f6a0e75a82f6d4dcdd6b85b9fe067cde1c26cb,,"$360,284.24 ","$47,902.40 ",$0.00 ,"$87,375.62 ",$0.00 ,"$170,853.12 ",$0.00 
0x41f9ae0b64a0ec4adc788ee5c82d4b824f839017,,"$1,387,037.71 ","$141,787.61 ",$0.00 ,"$294,887.19 ",$0.00 ,"$578,392.22 ",$0.00 
0x41fd8eb8ed53bdd90ef9f92aa07adf436fd9562a,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42061acc5da4af3b779aa7a275e72ad163308490,LiquidSpirit,"$382,105.31 ","$47,266.51 ",$0.00 ,"$94,040.86 ",$0.00 ,"$177,940.29 ",$0.00 
0x4212e0747ade4ba6fc3f34788510721d254581c6,,$0.26 ,$0.03 ,$0.00 ,$0.06 ,$0.00 ,$0.12 ,$0.00 
0x42135eed1339759aefae8401c57bcd50e3eadc61,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x421388a1c547575c614e544f808021d580688263,,"$129,210.89 ","$16,242.45 ",$0.00 ,"$28,285.34 ",$0.00 ,"$60,461.08 ",$0.00 
0x42165b704720ab4bccb811c128739ca4be35f55d,,"$128,456.17 ","$17,200.93 ",$0.00 ,"$31,018.56 ",$0.00 ,"$60,745.62 ",$0.00 
0x42167fc6de18c2d464ad053e41e49e3d23c9b92b,,"$440,973.89 ","$47,208.41 ",$0.00 ,"$101,610.49 ",$0.00 ,"$203,258.10 ",$0.00 
0x422768e234b20af8869f94e5a76356b919abef30,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42322c3f9748ee207ea1b65cb0cc24f18f4c583b,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x4236d316251b03b357455fa7f3b6221f80535e9b,,$13.42 ,$1.74 ,$0.00 ,$2.55 ,$0.00 ,$3.97 ,$0.00 
0x4236d6fb5c5d4018599d24eb285d2fc73e56a961,,"$332,582.49 ","$40,212.55 ",$0.00 ,"$71,016.67 ",$0.00 ,"$154,417.33 ",$0.00 
0x423947373d3d941c2221a69b99f8fecd565b815f,,"$505,979.12 ","$54,198.27 ",$0.00 ,"$117,727.55 ",$0.00 ,"$177,330.70 ",$0.00 
0x4239e69e6fc57afc60269d8b851fe02e511f9a88,,$0.09 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.06 ,$0.00 
0x4240f39a412ad52dfaea069803f3e122658e74c0,,"$142,241.46 ","$15,227.95 ",$0.00 ,"$32,775.88 ",$0.00 ,"$65,563.75 ",$0.00 
0x4245ed9a0b5baf424d32ce11c5e2bc47a38d5dfc,,$10.39 ,$0.02 ,$0.00 ,$0.04 ,$0.00 ,$0.07 ,$0.00 
0x425069cb2e47d3cc8d50a1d3139db25a226ecdad,,"$368,926.20 ","$39,518.04 ",$0.00 ,"$85,134.74 ",$0.00 ,"$172,092.37 ",$0.00 
0x4268aae09a6a778406a30d8c943f68a3901b2b51,,$0.50 ,$0.07 ,$0.00 ,$0.11 ,$0.00 ,$0.22 ,$0.00 
0x426d271022e9fd50408a5db716b0960748b1773b,,$2.07 ,$0.04 ,$0.00 ,$0.05 ,$0.00 ,$0.06 ,$0.00 
0x42744eee833f672aef6a921c6100a9e3be882631,,"$1,447.83 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x428111fdabdcdb727016fca77d376a5b1c0122b2,,$320.28 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x428263029399a44b0d5f9dc2e5db1ede97cd7826,,"$130,195.15 ","$15,719.51 ",$0.00 ,"$32,030.40 ",$0.00 ,"$60,219.10 ",$0.00 
0x42962e60848d3573b4248d13d622d8ab2b90d792,,"$116,878.83 ","($7,786.06)",$0.00 ,"$21,327.63 ",$0.00 ,"$65,171.44 ",$0.00 
0x429c98fc75b94baf61f677fb360349a58356e88d,,"$150,386.21 ",$75.69 ,$0.00 ,$334.67 ,$0.00 ,$394.66 ,$0.00 
0x42a4cb16863a3ffe9914dcee1953f3fbc29cfa0b,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42af74c30c8bcffa241b47b770ab64c88eb76fcf,,$10.14 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42b20ee7f4edb514581718149044a43e5391d818,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42b9493c505adf4b37dda028b6b47f7b5e8a5d1f,,"$3,830,246.94 ","$463,188.51 ",$0.00 ,"$818,443.74 ",$0.00 ,"$1,780,210.59 ",$0.00 
0x42bb0504ae7a43c5b987cbcfd13d0a10d30c8053,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42c7802b74445e421e3ba9058dbf13b2d326af68,,"$2,858,673.76 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42d02f4cd48bdac116b7e3a4895f586777948fae,,"$295,942.39 ",$981.96 ,$0.00 ,"$1,495.12 ",$0.00 ,"$2,289.24 ",$0.00 
0x42d9b3ac6e260b297c48920252073e6c29a2e744,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x42e3c1b90fb712909b09593c419d245c50942a50,,$8.52 ,$1.49 ,$0.00 ,$2.51 ,$0.00 ,$3.91 ,$0.00 
0x42e8cafc4933168124cee3b37cc2257d38ff4577,,"$1,223,849.80 ","$149,490.44 ",$0.00 ,"$314,256.77 ",$0.00 ,"$576,648.64 ",$0.00 
0x42ee06b7b2075834a7d7eb22ffaca3bd55e677e7,,"$1,070,187.06 ",$0.02 ,$0.00 ,$0.06 ,$0.00 ,$0.14 ,$0.00 
0x431277241f6dd68f7217321c02d924ac4188e19a,,"$142,081.96 ","$6,769.35 ",$0.00 ,"$12,485.77 ",$0.00 ,"$21,409.67 ",$0.00 
0x431df8cdd99ef9dfb0358b006e96c60634b98b28,,$1.60 ,$0.24 ,$0.00 ,$0.25 ,$0.00 ,$0.62 ,$0.00 
0x4336a03755bdd82621e8b7a494c75755e5b85393,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x433dfb433b992154f0f2ee7f0a4f6a2c83628860,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x434817e39923403af93d85a1204b3d7200f2acdd,,"$138,885.42 ","$15,991.82 ",$0.00 ,"$33,259.50 ",$0.00 ,"$65,235.21 ",$0.00 
0x435bd012ac6df56caf51e77c3af7a444f6f51e7c,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x43648c36b2707fa1d9a0513a6ac6665a581a0483,,$0.07 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x436f5df1d08546405d37ff10c60e0d515adcd534,,"$206,393.88 ","$27,633.13 ",$0.00 ,"$49,834.99 ",$0.00 ,"$97,597.96 ",$0.00 
0x437a92aaf73f7457ccdc2731f6c2483219ecf073,,"$219,181.72 ",$0.00 ,$0.00 ,"$2,499.24 ",$0.00 ,"$4,926.65 ",$0.00 
0x43a229f00c08634c1e84736ee4fe66a96de4e4aa,,"$51,024.82 ","$6,498.50 ",$0.00 ,"$10,882.78 ",$0.00 ,"$22,356.34 ",$0.00 
0x43b09411c45b6c72d9e49fc3821c1adaa70eff90,,"$184,664.69 ","$21,260.22 ",$0.00 ,"$44,217.94 ",$0.00 ,"$86,729.95 ",$0.00 
0x43bbe31ae150f8c6089e61e448dccc71eb15f1d0,,"$196,940.89 ","$23,252.87 ",$0.00 ,"$37,788.16 ",$0.00 ,"$102,205.04 ",$0.00 
0x43bf097653b5fe932ea54e73aa72b07dec7ba701,,"$163,892.92 ","($1,251.22)",$0.00 ,"$3,121.40 ",$0.00 ,"$9,036.70 ",$0.00 
0x43d936856485c6ff09e05ffdf0a97989a433ab9d,,$929.67 ,$304.23 ,$0.00 ,$370.93 ,$0.00 ,$765.18 ,$0.00 
0x43dc69e60d8a6fba2018cfa463cf8bb0e4cfdf21,,$22.28 ,$1.67 ,$0.00 ,$3.51 ,$0.00 ,$5.25 ,$0.00 
0x43eab09a9c37e387aee1ccfb763aaa86aedcb050,,$92.99 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x43ed63322703ca6249ddd5a094d9bee0a3e8aaf7,,$9.83 ,$1.98 ,$0.00 ,$2.83 ,$0.00 ,$3.93 ,$0.00 
0x43f9d498162929f9ddfc942e1336f31e8c524506,,"$110,056.36 ","$12,699.82 ",$0.00 ,"$27,490.69 ",$0.00 ,"$50,995.78 ",$0.00 
0x43ff4429f149ef02712506663ebbdd61fed77470,,$27.06 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x4411e6f3089765447fadfaec09bb2e614ebf25b3,,$12.88 ,$1.90 ,$0.00 ,$3.86 ,$0.00 ,$6.12 ,$0.00 
0x4417e2f4601de717a93beec900c72b502e9aeb05,,"$199,584.56 ","$22,988.67 ",$0.00 ,"$47,842.92 ",$0.00 ,"$92,388.94 ",$0.00 
0x441837daa52de65d88fe404437923dcb9200cdad,,"$2,897.39 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x441c564b6fe734e889bf40f426d7d588e3bdbbbd,,$0.10 ,$0.02 ,$0.00 ,$0.02 ,$0.00 ,$0.04 ,$0.00 
0x442e742e2797139340b013d89b3e0ebd5ab450a9,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x442ef6f5a92a5dd25250cdef21773635f193e9e1,,$8.33 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x44320723630df6cd9697014556178de490cbf6e8,,"$898,415.24 ","$109,626.59 ",$0.00 ,"$192,652.57 ",$0.00 ,"$426,320.40 ",$0.00 
0x443e3fef141f40378d2f2ebca74953198c982ae5,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
0x44445fcea5004a1365b7da9b6cfa8297f1bfe800,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
